name,id,classification,mass,year,latitude,longitude
San Juan 065,57304,H4,459.0,2010.0,-25.58333,-69.78333
San Juan 066,57305,L6,441.0,2010.0,-25.58333,-69.78333
Sanclerlandia,23132,"Iron, IIIAB",279000.0,1971.0,-16.21667,-50.3
Sand Creek,23133,H5,2443.0,1986.0,39.43,-99.995
Sand Draw,23134,H5,1200.0,1947.0,40.81667,-102.25
Sanderson,23135,"Iron, IIIAB",6800.0,1936.0,30.133329999999997,-102.15
Sandy Creek,23158,L5,1330.0,1999.0,40.43333,-98.06667
Sandia Mountains,23156,"Iron, IIAB",45000.0,1925.0,35.25,-106.5
Sandtown,23157,"Iron, IIIAB",9350.0,1938.0,35.93333,-91.63333
Santa Apolonia,23160,"Iron, IIIAB",1316000.0,1872.0,19.21667,-98.3
Santa Catharina,23162,"Iron, IAB-ung",7000000.0,1875.0,-26.21667,-48.6
Santa Clara,23163,"Iron, IVB",63000.0,1976.0,24.46667,-103.35
Santa Luzia,23166,"Iron, IIAB",1918000.0,1921.0,-16.26667,-47.95
Santa Rosa,23167,"Iron, IC",825000.0,1810.0,5.91667,-73.0
Santa Rosalia,23168,"Pallasite, PMG",1631.0,1950.0,27.33333,-112.33333
Santa Vitoria do Palmar,35478,L3,50400.0,2003.0,-33.509440000000005,-53.410830000000004
Santiago Papasquiero,23169,"Iron, ungrouped",119500.0,1958.0,24.5,-106.0
São João Nepomuceno,23170,"Iron, IVA-an",15300.0,1960.0,-21.55,-43.01667
São Julião de Moreira,23172,"Iron, IIAB",162000.0,1883.0,41.76611,-8.58361
Saotome,23174,"Iron, IVA",10880.0,1892.0,36.5,137.0
Sappa,23175,L6,5950.0,1983.0,39.84433,-100.51
Sardis,23177,"Iron, IAB complex",800000.0,1940.0,32.948890000000006,-81.865
Sarepta,23178,"Iron, IAB-MG",14000.0,1854.0,48.48333,44.81667
Sargiin Gobi,23179,"Iron, IAB complex",17500.0,1964.0,45.9835,105.75883
Sarir Qattusah 001,23180,L/LL3,796.0,1994.0,26.4455,15.5925
Sarir Qattusah 002,23181,H6,2180.0,1995.0,26.812,15.874670000000002
Sarir Qattusah 003,23182,L6,428.0,1997.0,26.427670000000003,15.848329999999999
Sarir Qattusah 004,23183,L6,462.0,1999.0,27.13883,15.5475
Sarir Qattusah 005,23184,L6,1527.0,1999.0,26.8425,15.69183
Sarir Tibesti 001,23185,H5,6697.0,1994.0,24.297,18.41433
Sarratola,23186,L5,265.0,1948.0,24.4,81.88333
Savannah,23189,"Iron, IIIAB",60000.0,1923.0,35.16667,-88.18333
Sawyer,53806,H4,8100.0,2006.0,37.523920000000004,-98.62993
Sayh al Uhaymir 001,23193,L5,450000.0,2000.0,20.51667,56.666669999999996
Sayh al Uhaymir 002,23194,L5/6,2569.0,1999.0,20.971829999999997,56.878
Sayh al Uhaymir 003,23195,H4,358.0,1999.0,20.979,57.162
Sayh al Uhaymir 004,23196,L6,358.0,1999.0,20.796,57.208
Sayh al Uhaymir 005,23197,Martian (shergottite),1344.0,1999.0,20.996,57.32583
Sayh al Uhaymir 006,23198,L6,620.0,1999.0,20.927,57.2855
Sayh al Uhaymir 007,23199,H4,726.0,1999.0,20.95233,57.3045
Sayh al Uhaymir 008,23200,Martian (shergottite),8579.0,1999.0,20.9805,57.319
Sayh al Uhaymir 009,23201,H5,1848.0,1999.0,20.9915,57.307
Sayh al Uhaymir 010,23202,H6,4682.0,1999.0,20.992,57.30583000000001
Sayh al Uhaymir 011,23203,H5,174.0,1999.0,21.00333,57.2885
Sayh al Uhaymir 012,23204,L6,808.0,1999.0,20.9825,57.31483000000001
Sayh al Uhaymir 013,23205,H5,5496.0,1999.0,20.9655,57.32083000000001
Sayh al Uhaymir 014,23206,L5,430.0,1999.0,21.01983,57.29816999999999
Sayh al Uhaymir 015,23207,H5,132.0,1999.0,21.048,57.286669999999994
Sayh al Uhaymir 016,23208,H6,7745.0,1999.0,20.97867,57.327169999999995
Sayh al Uhaymir 017,23209,L4,2059.0,1999.0,20.968329999999998,57.317330000000005
Sayh al Uhaymir 018,23210,H5,818.0,1999.0,20.551,57.144330000000004
Sayh al Uhaymir 019,23211,L6,110.0,1999.0,20.68267,57.179
Sayh al Uhaymir 020,23212,L5,316.0,1999.0,20.694329999999997,57.1605
Sayh al Uhaymir 021,23213,L6,148.0,1999.0,21.052329999999998,57.285669999999996
Sayh al Uhaymir 022,23214,L6,452.0,1999.0,21.07183,57.266169999999995
Sayh al Uhaymir 023,23215,H6,136.0,1999.0,21.090329999999998,57.247330000000005
Sayh al Uhaymir 024,23216,L6,268.0,1999.0,21.11533,57.221169999999994
Sayh al Uhaymir 025,23217,L6,952.0,1999.0,21.021829999999998,57.246669999999995
Sayh al Uhaymir 027,23219,H5,213.0,2000.0,20.9675,57.3235
Sayh al Uhaymir 028,23220,L4,167.0,2000.0,21.06567,57.2245
Sayh al Uhaymir 029,23221,H5,878.0,2000.0,21.08483,57.05517
Sayh al Uhaymir 030,23222,L6,100.0,2000.0,20.82583,57.19933
Sayh al Uhaymir 031,23223,L6,174.0,2000.0,21.051,57.2765
Sayh al Uhaymir 032,23224,L6,201.0,2000.0,21.054,57.276830000000004
Sayh al Uhaymir 033,23225,H6,1868.0,2000.0,20.99667,57.291169999999994
Sayh al Uhaymir 034,23226,H5,215.0,2000.0,21.065170000000002,57.28167
Sayh al Uhaymir 035,23227,H5,6760.0,2000.0,20.67367,57.18
Sayh al Uhaymir 036,23228,H5,714.0,2000.0,20.66583,57.186330000000005
Sayh al Uhaymir 037,23229,L6,160.0,2000.0,21.06917,57.289
Sayh al Uhaymir 039,23231,L6,1516.0,2000.0,21.05694,57.27639
Sayh al Uhaymir 041,23233,H5,291.2,2000.0,21.07556,57.25722
Sayh al Uhaymir 042,23234,L6,945.2,2000.0,20.72306,57.125280000000004
Sayh al Uhaymir 043,23235,H3-5,299.2,2000.0,20.93667,57.261109999999995
Sayh al Uhaymir 044,23236,H5,169.1,2000.0,21.06083,57.27194
Sayh al Uhaymir 045,23237,L6,306.9,2000.0,21.04361,57.0175
Sayh al Uhaymir 046,23238,H5,882.1,2000.0,20.82333,57.085280000000004
Sayh al Uhaymir 047,23239,H6,262.9,2000.0,20.93833,56.877219999999994
Sayh al Uhaymir 048,23240,H5,112.8,2000.0,21.00917,56.986940000000004
Sayh al Uhaymir 049,23241,H5,389.0,2000.0,20.98067,57.30217
Sayh al Uhaymir 050,23242,L6,132.0,2000.0,20.97583,57.323
Sayh al Uhaymir 051,23243,Martian (shergottite),436.0,2000.0,20.974,57.32083000000001
Sayh al Uhaymir 052,23244,H5,399.0,2000.0,21.011,57.32066999999999
Sayh al Uhaymir 054,23246,L6,139.0,2000.0,20.98283,57.334830000000004
Sayh al Uhaymir 055,23247,L5,274.0,2000.0,20.9735,57.305
Sayh al Uhaymir 056,23248,L6,278.0,2000.0,20.53,56.67167
Sayh al Uhaymir 061,23253,L6,900.0,2000.0,20.50667,56.655
Sayh al Uhaymir 063,23255,H5,262.0,2000.0,20.581670000000003,56.79833000000001
Sayh al Uhaymir 064,23256,H5,216.0,2001.0,21.0,57.31
Sayh al Uhaymir 066,23258,LL5,4670.0,2000.0,20.531670000000002,56.676669999999994
Sayh al Uhaymir 067,23259,L5-6,2866.0,2000.0,20.043329999999997,57.278330000000004
Sayh al Uhaymir 068,23260,H5,1165.0,2001.0,21.32667,57.17833
Sayh al Uhaymir 069,23261,H6,311.9,2001.0,20.819,57.33967
Sayh al Uhaymir 070,23262,L5/6,760.1,2001.0,20.775170000000003,57.28167
Sayh al Uhaymir 071,23263,H5/6,931.9,2001.0,20.819,57.26367
Sayh al Uhaymir 072,23264,H5,6750.0,2001.0,20.638170000000002,57.169
Sayh al Uhaymir 073,23265,H5,1899.1,2001.0,20.6515,57.169
Sayh al Uhaymir 074,23266,H5,410.5,2001.0,20.6275,57.16433000000001
Sayh al Uhaymir 075,23267,H3-5,4261.2,2001.0,20.6845,57.14066999999999
Sayh al Uhaymir 076,23268,L6,1024.9,2001.0,20.7325,57.122
Sayh al Uhaymir 078,23270,L6,598.6,2001.0,21.004,57.31867
Sayh al Uhaymir 079,23271,H4,333.0,2000.0,21.05183,57.26967
Sayh al Uhaymir 080,23272,H6,441.0,2000.0,21.05183,57.26967
Sayh al Uhaymir 081,23273,L4,385.0,2000.0,21.05183,57.26967
Sayh al Uhaymir 083,23275,LL6,455.0,2000.0,21.05183,57.26967
Sayh al Uhaymir 084,23276,LL6,128.0,2000.0,21.05183,57.26967
Sayh al Uhaymir 085,23277,CV3,112.0,2002.0,21.06833,57.27
Sayh al Uhaymir 086,23278,L5,710.0,2000.0,20.71,57.02166999999999
Sayh al Uhaymir 087,23279,H5,1736.0,2000.0,20.32,57.231669999999994
Sayh al Uhaymir 089,23281,L/LL3.6/3.7,2618.0,2001.0,20.88167,57.2
Sayh al Uhaymir 091,23283,LL5,676.0,2000.0,21.16667,56.666669999999996
Sayh al Uhaymir 092,23284,LL5,200.0,2000.0,21.170170000000002,56.68283
Sayh al Uhaymir 093,23285,LL5,146.5,2000.0,21.09917,57.09117
Sayh al Uhaymir 094,23286,Martian (shergottite),223.3,2001.0,20.99115,57.33877
Sayh al Uhaymir 095,23287,H6,230.0,2000.0,21.123070000000002,56.982380000000006
Sayh al Uhaymir 096,23288,H4/5,158.0,2000.0,21.10912,56.9335
Sayh al Uhaymir 097,23289,H6,234.0,2000.0,21.1454,56.7875
Sayh al Uhaymir 098,23290,H5,2342.0,2000.0,21.14493,56.80587
Sayh al Uhaymir 100,23292,H4/5,154.0,2000.0,20.82752,57.305519999999994
Sayh al Uhaymir 101,23293,L6,1704.0,2000.0,21.05303,57.262719999999995
Sayh al Uhaymir 102,23294,L5,119.5,2000.0,20.935,57.011669999999995
Sayh al Uhaymir 104,23296,H5,136.0,2001.0,21.01833,57.31333000000001
Sayh al Uhaymir 106,23298,L4,190.0,2000.0,20.54167,56.68833000000001
Sayh al Uhaymir 107,23299,LL6,258.0,2001.0,20.92667,57.255
Sayh al Uhaymir 110,23302,H6,660.0,2002.0,20.99,57.30667
Sayh al Uhaymir 112,23304,H5,233.0,2002.0,21.043329999999997,57.29667
Sayh al Uhaymir 113,23305,H5,326.0,2001.0,21.06,57.265
Sayh al Uhaymir 114,23306,L5,191.0,2001.0,21.046670000000002,57.255
Sayh al Uhaymir 115,23307,H6,224.0,2000.0,20.46,56.675
Sayh al Uhaymir 116,23308,L6,314.0,2000.0,20.54167,56.68
Sayh al Uhaymir 117,23309,H5,344.0,2000.0,20.53667,56.683330000000005
Sayh al Uhaymir 118,23310,LL3,242.0,2001.0,20.99833,57.32167
Sayh al Uhaymir 119,23311,H4,472.0,2002.0,21.00333,57.315
Sayh al Uhaymir 121,23313,H4,688.0,2002.0,21.008329999999997,57.31
Sayh al Uhaymir 122,23314,L6,130.0,2001.0,21.07,57.31333000000001
Sayh al Uhaymir 123,23315,L6,120.0,2001.0,21.02,57.28167
Sayh al Uhaymir 124,23316,H5,184.0,2001.0,21.008329999999997,57.0
Sayh al Uhaymir 126,23318,L6,100.0,2002.0,20.98,57.333330000000004
Sayh al Uhaymir 127,23319,H4/5,176.0,2002.0,21.08833,57.291669999999996
Sayh al Uhaymir 130,23322,Martian (shergottite),278.5,2004.0,21.00333,57.31833
Sayh al Uhaymir 131,23323,CV3,168.0,2004.0,21.07,57.27
Sayh al Uhaymir 133,23325,L5,853.0,2001.0,20.99867,57.294669999999996
Sayh al Uhaymir 134,23326,H5/6,190.58,2001.0,21.03364,57.320640000000004
Sayh al Uhaymir 136,23328,H5,129.0,2001.0,21.06636,57.26758
Sayh al Uhaymir 139,23331,H4/5,101.18,2001.0,21.186970000000002,57.20867
Sayh al Uhaymir 140,23332,L4/5,2517.0,2001.0,21.20769,57.21136
Sayh al Uhaymir 142,23334,L4,137.36,2002.0,21.04264,57.29767
Sayh al Uhaymir 143,23335,L4,142.43,2002.0,21.057029999999997,57.29971999999999
Sayh al Uhaymir 144,23336,L5,135.2,2002.0,21.00742,57.266580000000005
Sayh al Uhaymir 148,23340,L4,131.5,2002.0,21.03908,57.31016999999999
Sayh al Uhaymir 150,23342,Martian (shergottite),107.7,2002.0,20.99203,57.319919999999996
Sayh al Uhaymir 152,23344,L4,963.0,2002.0,21.036920000000002,57.28989
Sayh al Uhaymir 153,23345,L4/5,103.28,2002.0,21.038,57.29283
Sayh al Uhaymir 155,33995,H4,217.0,2002.0,20.998720000000002,57.325
Sayh al Uhaymir 159,23346,H4,163.0,2001.0,21.01717,57.320330000000006
Sayh al Uhaymir 160,23347,L6,185.0,2000.0,20.09,56.7029
Sayh al Uhaymir 161,23348,H6,263.0,2000.0,20.09,56.72048
Sayh al Uhaymir 163,23350,H5,1877.3,2001.0,21.037029999999998,57.32685
Sayh al Uhaymir 164,23351,H6,331.47,2001.0,20.98353,57.20101999999999
Sayh al Uhaymir 165,23352,L5,457.15,2001.0,21.02018,57.21147
Sayh al Uhaymir 166,23353,H5,385.2,2001.0,21.02063,57.2131
Sayh al Uhaymir 169,23356,Lunar (anorth),206.45,2002.0,20.573179999999997,57.323330000000006
Sayh al Uhaymir 170,31319,H5,570.0,2004.0,20.966,57.3255
Sayh al Uhaymir 171,31320,H5,745.0,2002.0,21.01333,57.31833
Sayh al Uhaymir 172,31321,H6,1913.0,2002.0,20.99333,57.28
Sayh al Uhaymir 173,31322,L6,690.0,2004.0,21.05517,57.2975
Sayh al Uhaymir 174,31323,L6,207.0,2004.0,21.06445,57.29923
Sayh al Uhaymir 175,31324,L6,622.0,2004.0,20.573,56.702569999999994
Sayh al Uhaymir 180,31325,L4,556.0,2004.0,20.548170000000002,56.67931
Sayh al Uhaymir 182,34004,L~4,1320.0,2003.0,20.721120000000003,57.1269
Sayh al Uhaymir 184,23357,L6,226.22,2002.0,20.476329999999997,57.360130000000005
Sayh al Uhaymir 185,23358,H/L4-5,1575.3,2002.0,20.51485,57.27738000000001
Sayh al Uhaymir 186,23359,H4-6,3166.74,2002.0,20.56455,57.17791999999999
Sayh al Uhaymir 187,23360,L4-5,4211.0,2002.0,20.56945,57.32167
Sayh al Uhaymir 188,23361,EL4,127.92,2002.0,20.5877,57.097519999999996
Sayh al Uhaymir 189,23362,LL7,694.9,2002.0,20.602420000000002,57.37903000000001
Sayh al Uhaymir 190,23363,L5,262.0,2001.0,20.863329999999998,56.20333
Sayh al Uhaymir 191,23364,H6,284.83,2002.0,20.96595,57.32455
Sayh al Uhaymir 192,23365,H6,349.28,2002.0,20.965970000000002,57.3257
Sayh al Uhaymir 194,23367,L6,198.36,2001.0,21.03578,57.32825
Sayh al Uhaymir 196,23369,L6,407.77,2002.0,21.043,57.34307
Sayh al Uhaymir 202,23375,CV3,335.86,2001.0,21.070870000000003,57.31117
Sayh al Uhaymir 204,23377,H5,139.96,1998.0,21.0835,57.25275
Sayh al Uhaymir 205,23378,L6,137.8,2002.0,20.004,56.76201999999999
Sayh al Uhaymir 207,23380,H4,606.92,2002.0,20.20125,56.96143000000001
Sayh al Uhaymir 209,23382,H5,5585.0,2002.0,20.33168,57.2474
Sayh al Uhaymir 211,23384,H4,319.0,2002.0,20.368579999999998,56.886680000000005
Sayh al Uhaymir 212,23385,L5,2027.06,2002.0,20.40277,57.0374
Sayh al Uhaymir 213,23386,H4,187.5,2002.0,20.41437,57.065780000000004
Sayh al Uhaymir 214,23387,L5,1081.8,2003.0,20.42087,57.359269999999995
Sayh al Uhaymir 215,23388,H5,188.38,2003.0,20.424220000000002,56.56185
Sayh al Uhaymir 217,23390,H5,181.26,2003.0,20.43342,56.58716999999999
Sayh al Uhaymir 219,23392,H4,2934.0,2002.0,20.484070000000003,56.9429
Sayh al Uhaymir 220,23393,H3,185.36,2002.0,20.4853,57.21425
Sayh al Uhaymir 221,23394,L5,1945.35,2002.0,20.48933,57.40063000000001
Sayh al Uhaymir 223,23396,L5,2309.2,2002.0,20.491329999999998,57.369519999999994
Sayh al Uhaymir 224,23397,L5,688.1,2002.0,20.4935,57.25187
Sayh al Uhaymir 225,23398,H4,306.69,2002.0,20.06035,56.949180000000005
Sayh al Uhaymir 227,23400,H4-6,646.1,2002.0,20.50052,57.27052
Sayh al Uhaymir 228,23401,H6,450.93,2002.0,20.50222,57.37372
Sayh al Uhaymir 229,23402,H6,149.0,2002.0,20.507720000000003,57.15127
Sayh al Uhaymir 230,23403,L6,711.2,2002.0,20.51168,57.318430000000006
Sayh al Uhaymir 231,23404,L4,307.28,2002.0,20.51322,57.36756999999999
Sayh al Uhaymir 234,23407,L6,647.7000000000002,2002.0,20.53975,57.30675
Sayh al Uhaymir 235,23408,L6,2370.06,2002.0,20.54182,57.198919999999994
Sayh al Uhaymir 236,23409,H6,210.49,2002.0,20.54373,57.1285
Sayh al Uhaymir 237,23410,L5,431.9,2002.0,20.553620000000002,57.32433
Sayh al Uhaymir 238,23411,L4,3436.0,2002.0,20.55617,57.31
Sayh al Uhaymir 239,23412,L4,2094.8,2003.0,20.556829999999998,56.8474
Sayh al Uhaymir 240,23413,H4/5,341.65,2002.0,20.56093,57.3326
Sayh al Uhaymir 241,23414,H4-6,1391.8,2002.0,20.56233,57.37607
Sayh al Uhaymir 242,23415,L4,2737.0,2003.0,20.56275,57.2857
Sayh al Uhaymir 243,23416,H5,419.16,2002.0,20.56565,57.3583
Sayh al Uhaymir 245,23418,L6,566.65,2002.0,20.57268,57.36938000000001
Sayh al Uhaymir 246,23419,H3/4,614.43,2002.0,20.57935,57.1848
Sayh al Uhaymir 247,23420,L6,183.08,2002.0,20.57965,57.184830000000005
Sayh al Uhaymir 248,23421,L6,773.9,2003.0,20.58103,57.40295
Sayh al Uhaymir 249,23422,H5,486.21,2002.0,20.5828,57.36066999999999
Sayh al Uhaymir 250,23423,H4-6,16200.0,2003.0,20.58298,57.3165
Sayh al Uhaymir 251,23424,L6,485.92,2003.0,20.58747,57.35292
Sayh al Uhaymir 253,23426,H5,2128.9,2002.0,20.59637,57.16163
Sayh al Uhaymir 254,23427,L6,964.19,2002.0,20.5989,57.020469999999996
Sayh al Uhaymir 255,23428,L6,461.13,2003.0,20.59958,57.37525
Sayh al Uhaymir 256,23429,H5,392.5,2002.0,20.60063,57.15925
Sayh al Uhaymir 257,23430,H5,175.12,2003.0,20.60505,57.32175
Sayh al Uhaymir 258,23431,L6,3864.21,2002.0,20.61327,57.339119999999994
Sayh al Uhaymir 259,23432,H4,1415.13,2002.0,20.6227,56.947919999999996
Sayh al Uhaymir 260,23433,L6,460.13,2003.0,20.6361,57.2141
Sayh al Uhaymir 261,23434,L3,499.44,2002.0,20.668429999999997,57.159369999999996
Sayh al Uhaymir 262,23435,L6,1069.5,2003.0,20.63642,57.28726999999999
Sayh al Uhaymir 263,23436,H5,400.8,2002.0,20.69528,57.18323
Sayh al Uhaymir 264,23437,LL6,3548.08,2002.0,20.696170000000002,57.1949
Sayh al Uhaymir 265,23438,H4-6,6289.88,2002.0,20.706529999999997,57.18391999999999
Sayh al Uhaymir 266,23439,H5,25014.0,2002.0,20.70713,57.18317
Sayh al Uhaymir 267,23440,L6,223.0,2002.0,20.72205,57.21013000000001
Sayh al Uhaymir 269,23442,H4-5,1033.0,2003.0,20.72777,57.188419999999994
Sayh al Uhaymir 270,23443,H4-6,43508.2,2003.0,20.72918,57.189
Sayh al Uhaymir 271,23444,H4,314.63,2002.0,20.76885,57.26002
Sayh al Uhaymir 272,23445,H5,7563.0,2003.0,20.78667,57.21405
Sayh al Uhaymir 275,23448,H6,303.23,2002.0,20.94495,57.35585
Sayh al Uhaymir 276,23449,H6,286.4100000000001,2002.0,20.100170000000002,56.83775
Sayh al Uhaymir 277,23450,H6,11643.0,2002.0,20.16658,57.07545
Sayh al Uhaymir 278,23451,L5,27860.8,2002.0,21.26172,57.178869999999996
Sayh al Uhaymir 280,23453,H4,193.02,2002.0,21.0626,57.31251999999999
Sayh al Uhaymir 281,23454,EH3,162.56,2001.0,21.0,57.2
Sayh al Uhaymir 284,34007,H~4,253.9,2004.0,21.11363,56.81103
Sayh al Uhaymir 287,34010,H5,373.0,2004.0,20.52693,57.134330000000006
Sayh al Uhaymir 288,34011,L~5,201.1,2004.0,20.5274,57.135169999999995
Sayh al Uhaymir 290,32488,CH3,1796.0,2004.0,21.07544,57.14703000000001
Sayh al Uhaymir 291,34040,L4,259.0,2004.0,20.6004,57.16395
Sayh al Uhaymir 292,34041,H5,387.0,2004.0,20.60342,57.164269999999995
Sayh al Uhaymir 293,34042,H5,613.0,2004.0,20.60837,57.16007
Sayh al Uhaymir 294,34043,H4/5,168.5,2004.0,21.04395,56.965
Sayh al Uhaymir 295,34044,L5,4780.0,2004.0,21.009870000000003,57.038619999999995
Sayh al Uhaymir 296,34045,L~5,190.5,2004.0,20.793670000000002,57.17375
Sayh al Uhaymir 298,34047,H5,221.5,2004.0,20.79087,57.183519999999994
Sayh al Uhaymir 299,34048,L5,191.1,2004.0,21.068579999999997,57.30132
Sayh al Uhaymir 300,34049,Lunar,152.6,2000.0,21.006556,57.334417
Sayh al Uhaymir 308,34057,L5,313.0,2004.0,21.06417,57.298869999999994
Sayh al Uhaymir 309,34536,L6,714.0,2005.0,20.927670000000003,57.28233
Sayh al Uhaymir 311,34538,H4,214.0,2004.0,21.00167,57.31166999999999
Sayh al Uhaymir 312,34539,L6,278.0,2004.0,20.61167,56.755
Sayh al Uhaymir 313,34540,H4,412.0,2004.0,20.68,56.815
Sayh al Uhaymir 319,34546,H5,550.0,2004.0,21.09,57.25833000000001
Sayh al Uhaymir 321,34548,L5,220.0,2004.0,21.098329999999997,57.278330000000004
Sayh al Uhaymir 322,34549,H5,468.0,2005.0,21.06,57.29667
Sayh al Uhaymir 323,34550,H6,112.0,2001.0,20.99667,57.33
Sayh al Uhaymir 326,34553,L6,1352.0,2004.0,21.008329999999997,57.31
Sayh al Uhaymir 403,35693,L5,182.4,2003.0,20.52808,56.6753
Sayh al Uhaymir 407,35696,H4,720.2,2005.0,21.00345,57.15368
Sayh al Uhaymir 408,35697,L5,369.1,2005.0,20.910220000000002,56.902280000000005
Sayh al Uhaymir 409,35698,H5,120.81,2005.0,20.91422,56.8861
Sayh al Uhaymir 410,35699,L4,455.7,2005.0,20.91212,56.84697
Sayh al Uhaymir 412,35701,L5,212.28,2005.0,20.0093,56.50733
Sayh al Uhaymir 414,35703,H5,410.31,2005.0,19.99653,56.5261
Sayh al Uhaymir 415,35704,H5,1212.5,2005.0,19.997020000000003,56.512119999999996
Sayh al Uhaymir 416,35705,H4,293.6,2005.0,20.043029999999998,56.57788000000001
Sayh al Uhaymir 420,35709,LL6,188.8,2005.0,20.92243,56.88685
Sayh al Uhaymir 422,35711,H5,506.3,2005.0,20.84918,56.94902
Sayh al Uhaymir 423,35712,H6,8507.7,2005.0,21.01332,57.091730000000005
Sayh al Uhaymir 425,35714,L5-6,10006.7,2005.0,20.93015,57.14505
Sayh al Uhaymir 426,35715,H4-5,112.41,2005.0,20.92558,57.12225
Sayh al Uhaymir 428,45920,H~5,121.9,2001.0,21.084529999999997,57.29322
Sayh al Uhaymir 429,45921,H4,154.5,2001.0,21.05525,57.26902
Sayh al Uhaymir 430,45922,H~5,180.6,2001.0,21.076520000000002,57.295880000000004
Sayh al Uhaymir 434,45926,H~5,286.1,2001.0,21.08908,57.27265
Sayh al Uhaymir 435,45927,H~5,164.6,2001.0,21.09352,57.275580000000005
Sayh al Uhaymir 436,45928,H~5,808.1,2001.0,21.09807,57.28043
Sayh al Uhaymir 437,45929,H~4,1358.1,2001.0,21.08997,57.29492
Sayh al Uhaymir 450,45941,L4,1713.81,2006.0,20.8825,57.35723
Sayh al Uhaymir 451,45942,H4,167.41,2006.0,20.79325,57.35065
Sayh al Uhaymir 452,45943,H6,676.0,2006.0,20.59517,56.83023000000001
Sayh al Uhaymir 453,45944,L4,298.93,2006.0,20.47928,56.82898
Sayh al Uhaymir 454,45945,L6,120.88,2006.0,20.47928,56.754419999999996
Sayh al Uhaymir 455,45946,H5,274.79,2006.0,20.47955,56.74435
Sayh al Uhaymir 463,51662,L~6,519.3,2008.0,20.01585,56.55805
Sayh al Uhaymir 464,51663,LL5,210.3,2008.0,20.025570000000002,56.55826999999999
Sayh al Uhaymir 465,51664,H~6,100.5,2008.0,20.0136,56.557869999999994
Sayh al Uhaymir 466,51714,L/LL~5,228.3,2008.0,20.097,56.624469999999995
Sayh al Uhaymir 467,51665,L~5,271.7,2008.0,20.159979999999997,56.64625
Sayh al Uhaymir 469,51667,L~6,365.6,2003.0,20.9964,57.28787
Sayh al Uhaymir 470,48635,H4,127.3,2001.0,21.087870000000002,56.941280000000006
Sayh al Uhaymir 471,48636,L4-6,2081.8,2002.0,20.51132,57.29286999999999
Sayh al Uhaymir 472,48637,H5,1031.4,2002.0,20.386120000000002,56.93883
Sayh al Uhaymir 473,48638,L4,3016.69,2002.0,20.051679999999998,56.50583
Sayh al Uhaymir 474,48639,L5,355.507,2002.0,20.09742,56.628519999999995
Sayh al Uhaymir 478,48643,H4,135.873,2007.0,20.92257,57.13616999999999
Sayh al Uhaymir 480,48645,H4,108.74600000000001,2007.0,20.3953,56.58882
Sayh al Uhaymir 482,48647,L6,157.457,2007.0,20.44538,56.65541999999999
Sayh al Uhaymir 484,52396,L6,908.0,2008.0,20.786170000000002,57.14966999999999
Sayh al Uhaymir 488,50969,H6,143.3,2008.0,21.2921,57.178
Sayh al Uhaymir 489,50970,H5,3644.6,2008.0,20.95935,56.9719
Sayh al Uhaymir 490,50971,H5,277.9,2008.0,20.27317,56.634130000000006
Sayh al Uhaymir 491,51429,L3.7,323.0,2008.0,20.2926,56.64225
Sayh al Uhaymir 492,50968,L6,1257.1,2008.0,21.26845,57.128719999999994
Sayh al Uhaymir 493,52861,Achondrite-ung,134.0,2009.0,20.53333,57.3
Sayh al Uhaymir 494,52423,H4,149.0,2008.0,20.19867,56.809169999999995
Sayh al Uhaymir 496,52410,H4,732.0,2009.0,20.527829999999998,57.4045
Sayh al Uhaymir 497,52427,L6,415.0,2009.0,20.21167,56.60467
Sayh al Uhaymir 498,52429,L5,4053.0,2009.0,20.532,57.335
Sayh al Uhaymir 499,52430,H5,15900.0,2009.0,20.764670000000002,57.26967
Sayh al Uhaymir 500,52431,H6,1269.0,2009.0,20.126170000000002,56.562830000000005
Sayh al Uhaymir 501,52432,H6,954.0,2009.0,20.78533,57.26866999999999
Sayh al Uhaymir 502,51861,L5,541.0,2009.0,20.53,57.367
